query_id,channel,rank,title,price,originalPrice,discount,rating,reviewsCount,bestseller,starSeller,shop,delivery,shopPolicies,purchaseProtection,return_policy_text,paymentMethods,paymentMethods_count,number_of_images,first_image_url,alt_text_available,description_text,description_word_count,description_char_count,number_of_faq_items
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,3,"Funny Valentines day candle, Love candles, Valentines day gift for boyfriend, Funny Valentines day gift for him, Custom candle,Unique candle",35.99,51.41,0.2999,5 out of 5 stars,6.6k,False,True,SoxyStudio,"Free shipping from Norcross, GA, delivery to United States",yes,yes,"Returns & exchanges not accepted, but please contact me if you have problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,7,https://i.etsystatic.com/17542343/r/il/987d80/3606129220/il_794xN.3606129220_kywx.jpg,True,Our FUNNY LOVE CANDLES are a lovely and beautiful gift for the one you love! You can make your Valentine's day special and romantic with a little vanilla or cinnamon scent! Relax body & mind with this personalized candle for soothing aromatherapy! Enjoy your romantic night with our unique and funny candles!,52,308,2
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,4,Valentine Candle Red Double Heart Candle for Valentines Day Mothers Day Wedding Candles Gift,14.0,,0.0,5 out of 5 stars,"1,987",False,False,GlowliteCandles,,no,no,,[],0,1,https://i.etsystatic.com/5306483/r/il/dee034/1403533690/il_680x540.1403533690_tstw.jpg,True,,0,0,0
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,5,Number One Boyfriend Personalised Candle Gift | Best Gifts for Boyfriend | Romantic Boyfriend Candle | Cute Candle Gift | Anniversary Gift,15.06,16.74,0.1004,4.5 out of 5 stars,1000,False,True,MKTrendsCo,Dec 19-Jan 9,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/31141500/r/il/65f072/7032012378/il_794xN.7032012378_r9m8.jpg,True,"Let your fella know he’s unmatched with this charming Number One Boyfriend personalised candle. Featuring bold lettering, colourful heart accents and your own loving message, it’s perfect for birthdays, anniversaries, or any moment you want to celebrate your relationship. Made from eco-friendly soy wax for a clean, soot-free burn with an approximate 45-hour burn time.",55,370,0
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,6,"Personalized Photo Candle: Gift for Christmas, Valentine's Day",17.5,23.34,0.2502,5 out of 5 stars,2,False,True,TheCanarysNest,Arrives soon! Get it by Dec 19-29,yes,yes,"Due to sanitary reasons and the fact that most of our products are personalized, we do NOT accept any returns or exchanges.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/10539134/r/il/cabcff/4517096552/il_794xN.4517096552_cttr.jpg,True,"This listing is for our personalized photo candles. Our photo candles are available in two different sizes. We add your photo to a candle and can also include a personalized message, quote, date, etc.",34,200,3
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,7,Rose Petal Candle: Romantic Valentine's and Mother's day gifts candles,33.6,48.0,0.3,5 out of 5 stars,70,False,True,VRcandle,Ships from North Carolina,yes,yes,"Returns & exchanges not accepted, but please contact me if you have problems with your order.","[""PayPal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/45711395/r/il/c2bb07/5324775014/il_794xN.5324775014_1vvs.jpg,True,"Get ready to fall in love with our candle featuring real rose petals – it's a heart-stealer! 🌹 Oh, and guess what? It's a perfect match for any interior, and trust us, no one can resist it! The perfect unique gift for your mom, godmother, or grandmother, and also this unique candle will be the best romantic gift for your wife. You cannot find candles like these anywhere else! Handcrafted in North Carolina, USA.",74,414,0
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,8,"Large Heart Candle - Valentines Day Gift, Paraffin Wax Candle",17.6,22.0,0.2,5 out of 5 stars,6,False,False,ElenisCandleShop,Dec 18-23,yes,yes,"Returns & exchanges not accepted, But please contact me if you have problems with your order",[],0,7,https://i.etsystatic.com/37882475/r/il/2bd69f/5717794600/il_794xN.5717794600_bh5o.jpg,True,"Introducing an item from our lover's collection! These beautiful, larger than life heart candles are the perfect addition to any room. They make perfect gifts to friends and loved ones as well. They come in multiple vibrant colors so you can pick out the perfect one for you!",48,275,0
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,9,"Valentine's Day Soy Candle: Heart Hands, Romantic Gift",29.99,39.99,0.2501,4.5 out of 5 stars,2.6k,False,True,urbancraftStyle,Order today to get by Dec 23-Jan 5,yes,yes,But please contact me if you have problems with your order,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,10,https://i.etsystatic.com/39060313/r/il/34af28/6602651241/il_794xN.6602651241_37qf.jpg,True,"Celebrate Valentines Day with the gift of tranquility. Our hand-poured Scented Jar Candle is crafted with love, using eco-friendly soy wax and nestled in an elegantly designed artisan glass jar. Perfect for creating a soothing atmosphere, this candle is ideal as a couple gift or for moms who deserve a moment of peace. With a variety of calming fragrances to choose from, it’s not just a candle; it’s an experience in comfort and relaxation. Key Features: Soothing Soy Wax: Burns cleanly and slowly, providing a long-lasting scent that's perfect for relaxation. Carefully Selected Fragrances: Each scent is chosen to inspire calm, relaxation, and wellness, making them perfect for any mom's aromatherapy needs. Elegant Artisan Glass: Enhances any home decor, making it a sophisticated addition to any room. Thoughtful Gift Ready Packaging: Beautifully packaged and ready to gift, this candle is a thoughtful and practical way to show appreciation for the closest ones.",152,969,0
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,10,Personalized Valentine's Day Candle Custom Message 3-Sizes Choose Scent Gift Box,12.99,17.32,0.25,5 out of 5 stars,2,False,True,RusticSugarCreekCo,Dec 18-26,yes,yes,Returns & exchanges not accepted. But please contact me if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,7,https://i.etsystatic.com/14282648/r/il/96a616/5698455599/il_794xN.5698455599_mrcp.jpg,True,Happy Valentine's Day Soy Wax Candle - Pick Your Scent! Our candles are ALL Handmade TO ORDER.,17,94,0
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,1,"Boho Abstract Art, Bedroom Wall Art Poster Set, Wall Posters, Living Room Pictures, Bedroom Decoration, Abstract Wall Art b148",42.78,,0.0,5 out of 5 stars,514,False,False,deepEdity,Ships out within 2–4 business days. Returns & exchanges accepted.,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/33124831/r/il/d3fd42/4371682013/il_794xN.4371682013_sz32.jpg,True,"Looking for a way to brighten up your walls? Check out our collection of great posters! This set of three wall art is a definite home trend. They can be perfectly integrated into any home. A first-class selection of wall decorations for every room, whether in the living room, hallway, or bedroom.",52,297,0
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,2,Modern Simple Abstract Wall Art Set of 3 Watercolor Printable Wall Art Bedroom Poster Set Blue and Gold Art Abstract Digital Wall Art,3.99,15.96,0.75,4.5 out of 5 stars,2,False,True,afnansstudio,Instant Download,yes,yes,"Instant download items don’t accept returns, exchanges or cancellations. Please contact the seller about any problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/18648936/r/il/aceaa9/5088565900/il_794xN.5088565900_f4md.jpg,True,"Printable art is a high resolution digital file that you can download and print yourself, either at home or by using a professional printing service! It's an easy way to get high-quality artwork for less money than a physical art print. You will receive 5 Files. Included is a text file with a downloadable link to my google drive for different ratio JPEG files.",64,362,6
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,3,Poster Aesthetic Room Decor Bedroom Posters Prints Minimalist Green Wall Art Digital Print Download Cute Poster Trendy,6.55,7.7,0.1494,5 out of 5 stars,871,False,True,FriedaPrintDesigns,Instant Download,yes,yes,"Instant download items don’t accept returns, exchanges or cancellations. Please contact the seller about any problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,6,https://i.etsystatic.com/33670140/r/il/6028b2/5616949971/il_794xN.5616949971_dl0j.jpg,True,"Aesthetic Posters for your Bedroom Decor with our Minimalist Green Wall Art Print - Digital Download

Make your bedroom truly aesthetic with our minimalist 'oh ok' Poster, the perfect addition to your aesthetic room decor collection. This high-quality digital print download features a trendy and minimalistic design, perfect for transforming your space. With a refreshing green hue, it's a vibrant accent that will instantly refresh your room's ambiance.

Give an instant trendy look to your space. Simply download, print & enjoy!",81,531,0
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,4,Trendy Wall Art Prints Set of 3 Abstract Black White Living Room Prints Modern Home Decor Prints Neutral Minimal Bedroom Wall Art Posters,3.99,15.96,0.75,4.5 out of 5 stars,17,True,True,afnansstudio,Instant Download,yes,yes,"Instant download items don’t accept returns, exchanges or cancellations. Please contact the seller about any problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,10,https://i.etsystatic.com/18648936/r/il/2627cb/7364456676/il_794xN.7364456676_sji5.jpg,True,Printable art is a high-resolution digital file that you can download and print yourself. It's an easy way to get high-quality artwork for less money than a physical art print.,30,176,4
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,5,"Modern Abstract Printable Wall Art Set of 3, Mid Century Minimalist Poster, Contemporary Boho Abstract Art Prints, Green Beige Bedroom Decor",7.87,11.25,0.3004,5 out of 5 stars,4,False,True,ModestPrintsArt,Instant Download,yes,yes,"These prints are for personal use only and are not to be shared, published, copied, sold, or distributed in any way.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/50974526/r/il/368620/6128528619/il_794xN.6128528619_px1p.jpg,True,Please note that this is a DIGITAL DOWNLOAD only; paper and frame are NOT included.,15,83,2
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,6,,,,0.0,,,False,False,Etsy,,no,no,,[],0,10,https://i.etsystatic.com/56018011/r/il/f6db0f/7369942577/il_340x270.7369942577_p3l2.jpg,True,,0,0,0
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,7,"Aesthetic Poster/Print For Room Wall art, Aesthetic Art Trendy Poster Design, For Bedroom or Kitchen, Brand Posters [Polar Posters]",10.74,15.34,0.2999,4.5 out of 5 stars,1,False,False,PolarPostersCo,Order today to get by Dec 20-Jan 8. Free shipping. Ships from: United Kingdom.,yes,yes,Returns & exchanges not accepted. But please contact me if you have problems with your order.,[],0,4,https://i.etsystatic.com/42456686/r/il/31d9a3/6386970561/il_794xN.6386970561_ljbh.jpg,True,"Cool Poster Design, perfect for any room or location. Brighten up your home with this satisfying design. Frame not included. Polar Posters for bedroom brand print, aesthetic poster art poster design. Wall art cool print cool poster gift for women gift for men movie poster. High quality prints and posters. Multiple sizes available.",53,332,0
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,8,"Minimal Aesthetic Wall Art, Abstract Neutral Poster, Simple Bedroom Decor, Scandinavian Style Art Print, Colorful Modern Decor",13.21,16.51,0.1999,5 out of 5 stars,13,False,True,WelcomeToPrintopia,"Ships from California, arrives by Dec 20-27 if you order today",yes,yes,Returns & exchanges not accepted. Please contact the seller if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/54765321/r/il/d2d769/6564182431/il_794xN.6564182431_knex.jpg,True,"Elevate your living space with this Abstract Neutral Wall Art Poster, a perfect blend of simplicity and sophistication. Embrace the minimalist charm of Scandinavian design while adding a modern touch with its subtle yet striking colorful elements. This art print is more than decor; it's a statement piece that effortlessly enhances any room, especially in bedrooms seeking a touch of contemporary flair. The blend of neutral tones and abstract shapes creates a visual feast for the eyes, inviting viewers to appreciate its unique charm. Immerse yourself in the artistry of this piece and let it transform your space into a sanctuary of style and elegance.",105,656,0
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,9,"Modern Abstract Wall Art Set of 3 Pieces. Neutral Nordic Minimalist Art Print, Pastel Bedroom Decor, Muted Living Room Posters",52.5,70.0,0.25,5 out of 5 stars,286,False,True,YutaInteriorArt,Get it by Dec 19-26,yes,yes,"We do not accept returns due to user error such as incorrect selection of sizes, designs, colors, etc.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/24664392/r/il/5797d6/6561106086/il_794xN.6561106086_9357.jpg,True,"Introducing our Modern Abstract Wall Art Set of 3 Pieces. Featuring neutral Nordic minimalist designs with soft pastel tones, this set adds a serene touch to any bedroom or living room. Perfect for creating a muted, contemporary aesthetic in your home.",41,252,3
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,10,"Abstract Bedroom Print, Printable Abstract Set, Boho Wall Decor, Boho Prints, Farmhouse Bedroom Decor, Modern Room Decor, Neutral Art Print",15.91,,0.0,5 out of 5 stars,111,False,True,WallDecorIdeas,Instant Download,yes,yes,"Instant download items don’t accept returns, exchanges or cancellations. Please contact the seller about any problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/17733886/r/il/1bf114/2322630019/il_794xN.2322630019_kjx3.jpg,True,"This Abstract Set of 2 Printable is an instant and printable digital download for a bedroom decor. You will receive a high resolution JPEG file that you can print in 18 sizes ranging from 4”x 5” (10x12cm) up to 24”x 36” (61X91 cm), giving you so many display options! Please see the size chart in the photos. This is a digital file. No physical item will be sent. You can print immediately at home, at your local print shop or through any online printing company. You can print them on paper, canvas, wood – you name it! Provided that it is for personal use, the sky's the limit!",108,579,1
